# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# And altered by Lars Emil Knudsen
#
# COLUMN 0 psys_name:		Planet System name
# COLUMN 1 psys_pictureurl: Picture picture url
# COLUMN 2 st_name:		    Star name
# COLUMN 3 st_radius: 	    Star radius (Rsun)
# COLUMN 4 st_mass: 	    Star mass (Msun)
# COLUMN 5 st_efftemp:	    Star effective temperature (Kelvin)
# COLUMN 6 st_pictureurl:   Star picture url
# COLUMN 7 pl_name:	        Planet name
# COLUMN 8 pl_radius: 	    Planet radius (Rjup)
# COLUMN 9 pl_mass:		    Planet mass (Mjup)
# COLUMN 10 pl_semimajor:	Planet Semi-majo Axis (km)
# COLUMN 11 pl_ecc:		    Planet Eccentricity
# COLUMN 12 pl_orbper:		Planet Orbital period (days)
# COLUMN 13 pl_pictureurl:  Planet picture url
# psys_name,psys_pictureurl,st_name,st_radius,st_mass,st_efftemp,st_pictureurl,pl_name,pl_radius,pl_mass,pl_semimajor,pl_ecc,pl_orbper,pl_pictureurl
Kepler-965 System;http://bit.ly/2Iz4jPB;Kepler-965;1.15;1.0499577677224736;5886.0;http://bit.ly/336nzNZ;Kepler-965 b;0.302;0.0;0.0;0.0;134.2527298;http://bit.ly/2Q2PngD
Kepler-976 System;http://bit.ly/2Iz4jPB;Kepler-976;0.83;0.8699650075414781;5232.0;http://bit.ly/336nzNZ;Kepler-976 b;0.353;0.0;0.0;0.0;105.9564148;http://bit.ly/2Q2PngD
Kepler-207 System;http://bit.ly/2Iz4jPB;Kepler-207;1.59;0.0;5920.0;http://bit.ly/336nzNZ;Kepler-207 b;0.14;0.0;4338338.259000001;0.0;1.611865;http://bit.ly/2Q2PngD
Kepler-207 System;http://bit.ly/2Iz4jPB;Kepler-207;1.59;0.0;5920.0;http://bit.ly/336nzNZ;Kepler-207 c;0.134;0.0;6582306.324;0.0;3.071571;http://bit.ly/2Q2PngD
Kepler-207 System;http://bit.ly/2Iz4jPB;Kepler-207;1.59;0.0;5920.0;http://bit.ly/336nzNZ;Kepler-207 d;0.295;0.0;1.0172655228E7;0.0;5.868075;http://bit.ly/2Q2PngD
LkCa 15 System;http://bit.ly/2Iz4jPB;LkCa 15;0.0;0.0;0.0;http://bit.ly/336nzNZ;LkCa 15 b;0.0;0.0;2.1990887037E9;0.0;0.0;http://bit.ly/2Q2PngD
LkCa 15 System;http://bit.ly/2Iz4jPB;LkCa 15;0.0;0.0;0.0;http://bit.ly/336nzNZ;LkCa 15 c;0.0;0.0;2.7825204006000004E9;0.0;0.0;http://bit.ly/2Q2PngD
11 UMi System;http://bit.ly/2Iz4jPB;11 UMi;29.79;2.779888185017597;4213.0;http://bit.ly/336nzNZ;11 UMi b;0.0;14.740000000000002;2.2888474263E8;0.08;516.21997;http://bit.ly/2Q2PngD
HD 178911 B System;http://bit.ly/2Iz4jPB;HD 178911 B;1.08;1.2399501256913021;5588.0;http://bit.ly/336nzNZ;HD 178911 B b;0.0;8.03;5.086327614E7;0.11;71.484;http://bit.ly/2Q2PngD
Kepler-1051 System;http://bit.ly/2Iz4jPB;Kepler-1051;1.73;1.4299424836601309;6675.0;http://bit.ly/336nzNZ;Kepler-1051 b;0.303;0.0;0.0;0.0;25.96200249;http://bit.ly/2Q2PngD
